Emotion,sentence,token
불안,재항암 입원을 하고 오늘은 항암치료를 받는 날인데 그 아픈 고통을 다시 견딜 수 있을지 잘 모르겠어.,"['재항암', '입원', '을', '하고', '오늘', '은', '항', '암치료', '를', '받는', '날', '인데', '그', '아픈', '고통', '을', '다시', '견딜', '수', '있을지', '잘', '모르겠어', '.']"
불안,어제도 밤새워서 일을 했어. 이러다가 건강을 잃을 것 같아서 걱정돼.,"['어제', '도', '밤새워서', '일', '을', '했어', '.', '이러다가', '건강', '을', '잃을', '것', '같아서', '걱정', '돼', '.']"
불안,응. 그런데 알맞게 하고 있는지 걱정돼.,"['응', '.', '그런데', '알맞게', '하고', '있는지', '걱정', '돼', '.']"
불안,내 의견과는 상관없이 엄마가 입으라는 옷을 입고 엄마 마음에 흡족한 사람과 결혼했어,"['내', '의견', '과는', '상관없이', '엄마', '가', '입으라는', '옷', '을', '입고', '엄마', '마음', '에', '흡족한', '사람과', '결혼', '했어']"
불안,노후 준비를 제대로 하지 못하니 자식들에게 의지하게 돼. 나를 짐처럼 느낄까 봐 걱정이야.,"['노후', '준비', '를', '제대로', '하지', '못', '하니', '자식', '들', '에게', '의지', '하게', '돼', '.', '나를', '짐', '처럼', '느낄까', '봐', '걱정', '이야', '.']"
불안,남편 때문에 스트레스야. 대체 왜 그러는지 모르겠고 너무 속상해.,"['남편', '때문', '에', '스트레스', '야', '.', '대체', '왜', '그러는지', '모르겠고', '너무', '속상해', '.']"
불안,그냥 이곳저곳 조금씩 아픈 데가 생기니까 귀찮고 신경 쓰이네.,"['그냥', '이', '곳', '저', '곳', '조금씩', '아픈', '데', '가', '생기', '니까', '귀찮고', '신경', '쓰이네', '.']"
불안,오늘 회사 엠티 날인데 가기가 싫어.,"['오늘', '회사', '엠티', '날', '인데', '가기', '가', '싫어', '.']"
불안,과연 내가 할 수 있는 일이 있을까?,"['과연', '내', '가', '할', '수', '있는', '일이', '있을까', '?']"
불안,응 맞아. 모두가 가고 싶어 하는 대학교라 그런지 경쟁이 치열해.,"['응', '맞아', '.', '모두', '가', '가고', '싶어', '하는', '대학교', '라', '그런지', '경쟁', '이', '치열해', '.']"
불안,이번 주말에 아내하고 인터넷으로 좋은 예적금 상품을 찾아보고 괜찮은 걸로 저축해야겠어.,"['이번', '주말', '에', '아내', '하고', '인터넷', '으로', '좋은', '예', '적금', '상품', '을', '찾아보고', '괜찮은', '걸', '로', '저축', '해야겠어', '.']"
불안,아내의 출산일이 다가와서 걱정되고 초조해.,"['아내', '의', '출산', '일이', '다가와서', '걱정', '되고', '초조해', '.']"
불안,잠자면서 체력 보충 좀 해야겠어.,"['잠자면서', '체력', '보충', '좀', '해야겠어', '.']"
불안,나이가 많이 들었지만 혹시라도 내가 필요한 곳이 있는지 찾아봐야겠어.,"['나이', '가', '많이', '들었지만', '혹시', '라도', '내', '가', '필요한', '곳', '이', '있는지', '찾아봐야겠어', '.']"
불안,아빠는 대학을 나오지 못한 엄마를 자주 무시해. 그래서 두 분은 항상 싸우셔.,"['아빠', '는', '대학', '을', '나오지', '못', '한', '엄마', '를', '자주', '무시', '해', '.', '그래서', '두', '분', '은', '항상', '싸우셔', '.']"
불안,계속 이럴 수는 없으니 내가 먼저 대화를 시도하도록 노력해야겠어.,"['계속', '이럴', '수', '는', '없으니', '내', '가', '먼저', '대화', '를', '시도', '하도록', '노력', '해야겠어', '.']"
불안,이제 앞으로의 진로에 대해 결정을 내려야 하는데 너무 어려워.,"['이제', '앞', '으로의', '진로', '에', '대해', '결정', '을', '내려야', '하는데', '너무', '어려워', '.']"
불안,급식 시간에 학교 선배의 교복에 반찬을 흘려서 혼나지 않을까 두려워.,"['급식', '시간', '에', '학교', '선배', '의', '교복', '에', '반찬', '을', '흘려서', '혼나지', '않을까', '두려워', '.']"
불안,계약기간을 채우지 못하고 퇴사하는 것을 보면 일이 힘들어서일 텐데 내가 잘 버틸 수 있을지 걱정이 돼.,"['계약', '기간', '을', '채우지', '못', '하고', '퇴사', '하는', '것', '을', '보면', '일이', '힘들어', '서일', '텐데', '내', '가', '잘', '버틸', '수', '있을지', '걱정', '이', '돼', '.']"
불안,엄마가 재혼하신대. 새아빠가 생기는 것은 좋지만 한편으로 걱정돼.,"['엄마', '가', '재혼', '하신대', '.', '새아빠', '가', '생기는', '것', '은', '좋지만', '한편', '으로', '걱정', '돼', '.']"
불안,선생님이나 주변 사람들한테 도움을 청해야겠어. 옆에서 큰 도움을 주실 거야.,"['선생님', '이나', '주변', '사람', '들', '한테', '도움', '을', '청', '해야겠어', '.', '옆', '에서', '큰', '도움', '을', '주실', '거야', '.']"
불안,그렇지는 않아. 평소엔 잘 지내시는데 오랜만에 음주를 하셨다가 부부싸움을 크게 하셨어.,"['그렇지는', '않아', '.', '평소', '엔', '잘', '지내시는데', '오랜', '만', '에', '음주', '를', '하셨다가', '부부싸움', '을', '크게', '하셨어', '.']"
불안,남편이 너무 일방적인데 뭐라 표현하기가 어려워.,"['남편', '이', '너무', '일방', '적', '인데', '뭐라', '표현', '하기가', '어려워', '.']"
불안,빚도 아직 남았고 직급도 낮아서 아이랑 아내를 행복하게 만들어 줄 수 없을 것만 같아.,"['빚', '도', '아직', '남았고', '직급', '도', '낮아서', '아이', '랑', '아내', '를', '행복하게', '만들어', '줄', '수', '없을', '것', '만', '같아', '.']"
불안,다들 심각한데 나만 장난스럽거나 반대의 경우에 너무 자괴감이 들고 불안해지거든.,"['다', '들', '심각한데', '나', '만', '장난스럽거나', '반대', '의', '경우', '에', '너무', '자괴', '감', '이', '들고', '불안해지거든', '.']"
불안,요즘에 걱정거리가 생겼어.,"['요즘', '에', '걱정거리', '가', '생겼어', '.']"
불안,너무 외로운데 만날 친구도 없어서 힘들어.,"['너무', '외로운데', '만날', '친구', '도', '없어서', '힘들어', '.']"
불안,아무래도 실수가 있었던 것 같다고 먼저 말씀 드리는 게 좋아 보여.,"['아무래도', '실수', '가', '있었던', '것', '같다고', '먼저', '말씀', '드리는', '게', '좋아', '보여', '.']"
불안,오늘은 내가 먼저 직원을 교육해야겠어.,"['오늘', '은', '내', '가', '먼저', '직원', '을', '교육', '해야겠어', '.']"
불안,조금 고쳐보도록 노력하는 것이 좋을 것 같아.,"['조금', '고쳐', '보도록', '노력', '하는', '것', '이', '좋을', '것', '같아', '.']"
불안,아들이 외국으로 와서 같이 살자고 하는데 안 가신대. 생활 터전을 옮기기가 어디 쉽냐며 정든 내 땅이 최고라고 하셔.,"['아들', '이', '외국', '으로', '와서', '같이', '살', '자고', '하는데', '안', '가신', '대', '.', '생활', '터전', '을', '옮기', '기', '가', '어디', '쉽냐', '며', '정', '든', '내', '땅', '이', '최고', '라고', '하셔', '.']"
불안,요즘 남편 사업이 잘 안 되는 것 같아서 불안해.,"['요즘', '남편', '사업', '이', '잘', '안', '되는', '것', '같아서', '불안해', '.']"
불안,요새 너무 불안해.,"['요새', '너무', '불안해', '.']"
불안,나는 생명공학을 취급하는 과학자가 되고싶어. 그런데 정보가 없어.,"['나', '는', '생명공학', '을', '취급', '하는', '과학자', '가', '되고싶어', '.', '그런데', '정보', '가', '없어', '.']"
불안,그래서 종종 사람들과의 관계에서 트러블이 생겨.,"['그래서', '종종', '사람', '들', '과의', '관계', '에서', '트러블', '이', '생겨', '.']"
불안,절약하는 수밖에 없겠지.,"['절약', '하는', '수', '밖에', '없겠지', '.']"
불안,내가 옆에 있어야 해 아빠를 잘 보살피고 있어.,"['내', '가', '옆', '에', '있어야', '해', '아빠', '를', '잘', '보살피고', '있어', '.']"
불안,병원에는 자주 가는데 약 먹는 것도 잘 잊어버리고 친구들 만나는 것도 두려워.,"['병원', '에는', '자주', '가는데', '약', '먹는', '것', '도', '잘', '잊어버리고', '친구', '들', '만나는', '것', '도', '두려워', '.']"
불안,부모님의 의사니 내가 싫다 해도 어쩔 수 없어. 난 혼자 지내고 싶어.,"['부모님', '의', '의사', '니', '내', '가', '싫다', '해도', '어쩔', '수', '없어', '.', '난', '혼자', '지내고', '싶어', '.']"
불안,은퇴하고 사람들 만나기가 싫어지네.,"['은퇴', '하고', '사람', '들', '만나기가', '싫어지네', '.']"
불안,선생님이 끼어들면 그 선배는 아마 나를 불러다 놓고 또 때릴 거야.,"['선생님', '이', '끼어들면', '그', '선배', '는', '아마', '나를', '불러다', '놓고', '또', '때릴', '거야', '.']"
불안,충분한 경제적 뒷받침이 되어 주지 못하는 것을 수치스럽다고 생각해서 자존심 상해해.,"['충분한', '경제', '적', '뒷받침', '이', '되어', '주지', '못', '하는', '것', '을', '수치', '스럽다고', '생각', '해서', '자존심', '상해', '해', '.']"
불안,다른 건 모르겠는데 병원비로 그동안 안 먹고 아껴 쓰던 것 모든 것이 들어가야 하니 좀 그래.,"['다른', '건', '모르겠는데', '병원', '비', '로', '그동안', '안', '먹고', '아껴', '쓰던', '것', '모든', '것', '이', '들어가야', '하니', '좀', '그래', '.']"
불안,남편이 자꾸 쓸데없는 것 좀 사지 말라고 해서 싸웠거든. 다 필요해서 산 건데 말이야.,"['남편', '이', '자꾸', '쓸데없는', '것', '좀', '사지', '말', '라고', '해서', '싸웠거든', '.', '다', '필요해서', '산', '건데', '말', '이야', '.']"
불안,조별 과제 준비하면서 친구랑 싸웠어. 내가 열심히 참여를 안 했거든.,"['조', '별', '과제', '준비', '하면서', '친구', '랑', '싸웠어', '.', '내', '가', '열심히', '참여', '를', '안', '했거든', '.']"
불안,그래서 고민하고 있어. 계속 다니고는 싶은데 막상 업무를 하려니까 어려운 부분들이 너무 많아.,"['그래서', '고민', '하고', '있어', '.', '계속', '다니고는', '싶은데', '막상', '업무', '를', '하려니까', '어려운', '부분', '들', '이', '너무', '많아', '.']"
불안,코로나로 인해 매출이 급감해 수입이 너무 적어 직원 월급도 못줄 정도야.,"['코로나', '로', '인해', '매출', '이', '급감', '해', '수입', '이', '너무', '적어', '직원', '월급', '도', '못줄', '정도', '야', '.']"
불안,이번 명절에 이 문제에 대해 자식들과 이야기해 봐야겠어.,"['이번', '명절', '에', '이', '문제', '에', '대해', '자식', '들', '과', '이야기', '해', '봐야겠어', '.']"
불안,이대로 돌아오지 않을 거 같은데 경찰에 신고할까 고민 중이야.,"['이대로', '돌아오지', '않을', '거', '같은데', '경찰', '에', '신고', '할까', '고민', '중이', '야', '.']"
불안,이번 거래처의 사람은 너무 까다로워서 맞추기 힘들어.,"['이번', '거래처', '의', '사람', '은', '너무', '까다로워서', '맞추기', '힘들어', '.']"
불안,회사에서 벌써 나가라고 눈치를 주고 있어. 일하는 시간이 줄어 임금도 줄었는데 힘들어.,"['회사', '에서', '벌써', '나가라고', '눈치', '를', '주고', '있어', '.', '일', '하는', '시간', '이', '줄어', '임금', '도', '줄었는데', '힘들어', '.']"
불안,좋은 직장에 하나둘 씩 취업해야 우리 부부도 마음 놓고 노후를 준비할 텐데 말이야.,"['좋은', '직장', '에', '하나', '둘', '씩', '취업', '해야', '우리', '부부', '도', '마음', '놓고', '노후', '를', '준비', '할', '텐데', '말', '이야', '.']"
불안,애가 이야기하더라고. 어떡할지 모르겠어.,"['애가', '이야기', '하더라고', '.', '어떡할지', '모르겠어', '.']"
불안,내 꿈은 연구원인데 다른 사람들이 내게는 너무 큰 꿈이라고 생각할 것 같아.,"['내', '꿈', '은', '연구원', '인데', '다른', '사람', '들', '이', '내게는', '너무', '큰', '꿈', '이라고', '생각', '할', '것', '같아', '.']"
불안,해봤지. 근데 대뜸 나보고 자기를 왜 낳았냐고 물어보더라고?,"['해봤지', '.', '근데', '대뜸', '나', '보고', '자기', '를', '왜', '낳았냐고', '물어보더라고', '?']"
불안,어서 무릎이 나아서 사람들과 만나고 싶은데 내일을 기약할 수 없으니 긴장이 돼.,"['어서', '무릎', '이', '나아서', '사람', '들', '과', '만나고', '싶은데', '내일', '을', '기약', '할', '수', '없으니', '긴장', '이', '돼', '.']"
불안,공공 일자리나 기초생활수급자 같은 정부 지원 쪽을 알아보아야 할 것 같아.,"['공공', '일자리', '나', '기초', '생활', '수급', '자', '같은', '정부', '지원', '쪽', '을', '알아보아야', '할', '것', '같아', '.']"
불안,요즘 정말 큰 걱정이 되네.,"['요즘', '정말', '큰', '걱정', '이', '되네', '.']"
